,mserp_knownas,mserp_instancerelationtype_bigint,versionnumber,mserp_primarycontactfacebook,mserp_languageid,mserp_name,mserp_primarycontacttwitter_bigint,mserp_addressbooknames,mserp_primarycontactlinkedin_bigint,mserp_dirpartytablebientityid,mserp_primarycontacttelex_bigint,mserp_sourcekey_bigint,mserp_primarycontactfacebook_bigint,mserp_sourcekey,mserp_primarycontactlinkedin,mserp_primarycontacturl_bigint,mserp_dataarea,mserp_primaryaddresslocation,mserp_namealias,mserp_primarycontactemail,mserp_primaryaddresslocation_bigint,mserp_primarycontactfax,mserp_primarycontactemail_bigint,mserp_primarycontactphone,mserp_primarycontactfax_bigint,mserp_primarycontacttelex,mserp_primarycontactphone_bigint,mserp_primarycontacturl,mserp_instancerelationtype,mserp_primarycontacttwitter,mserp_partynumber
109,,13271,,0,en-us,Aaren Ekelund,0,Houston,0,00006cdf-0000-0000-1307-014105000000,0,22565422867,0,22565422867,0,0,,22565426065,Aaren Ekelund,22565422916,22565426065,0,22565422916,22565422915,0,0,22565422915,0,13271,0,000000126
110,,13271,,0,en-us,Jerry Orman,0,Houston,0,00006cdf-0000-0000-1407-014105000000,0,22565422868,0,22565422868,0,0,,22565426446,Jerry Orman,22565422918,22565426446,0,22565422918,22565422917,0,0,22565422917,0,13271,0,000000127
111,,13271,,0,en-us,Michal Opravil,0,,0,00006cdf-0000-0000-1507-014105000000,0,22565422869,0,22565422869,0,0,,22565426489,Michal Opravil,22565422920,22565426489,0,22565422920,22565422919,0,0,22565422919,0,13271,0,000000128
112,,13271,,0,en-us,Lisa Farr,0,,0,00006cdf-0000-0000-1607-014105000000,0,22565422870,0,22565422870,0,0,,22565426469,Lisa Farr,22565422922,22565426469,0,22565422922,22565422921,0,0,22565422921,0,13271,0,000000129
113,,13271,,0,en-us,Vidhya Mahadevan,0,,0,00006cdf-0000-0000-1707-014105000000,0,22565422871,0,22565422871,0,0,,22565426549,Vidhya Mahadevan,22565422924,22565426549,0,22565422924,22565422923,0,0,22565422923,0,13271,0,000000130
114,,13271,,0,en-us,Josh Edwards,0,Boston,0,00006cdf-0000-0000-1807-014105000000,0,22565422872,0,22565422872,0,0,,22565426455,Josh Edwards,22565422926,22565426455,0,22565422926,22565422925,0,0,22565422925,0,13271,0,000000131
115,,13271,,0,en-us,Susan Chan,0,,0,00006cdf-0000-0000-1907-014105000000,0,22565422873,0,22565422873,0,0,,22565426534,Susan Chan,22565422928,22565426534,0,22565422928,22565422927,0,0,22565422927,0,13271,0,000000132
116,,13271,,0,en-us,Roan Kang,0,,0,00006cdf-0000-0000-1a07-014105000000,0,22565422874,0,22565422874,0,0,,22565426516,Roan Kang,22565422932,22565426516,0,22565422932,22565422930,0,0,22565422930,0,13271,0,000000133
117,,13271,,0,en-us,René Madsen,0,,0,00006cdf-0000-0000-1b07-014105000000,0,22565422875,0,22565422875,0,0,,22565426511,René Madsen,22565422931,22565426511,0,22565422931,22565422929,0,0,22565422929,0,13271,0,000000134
118,,13271,,0,en-us,Cassie Plate,0,,0,00006cdf-0000-0000-1c07-014105000000,0,22565422876,0,22565422876,0,0,,22565426320,Cassie Plate,22565422934,22565426320,0,22565422934,22565422933,0,0,22565422933,0,13271,0,000000135
119,,13271,,0,en-us,Ken Sánchez,0,,0,00006cdf-0000-0000-1d07-014105000000,0,22565422877,0,22565422877,0,0,,22565426460,Ken Sánchez,22565422936,22565426460,0,22565422936,22565422935,0,0,22565422935,0,13271,0,000000136
120,,13271,,0,en-us,Franck Halmaert,0,,0,00006cdf-0000-0000-1e07-014105000000,0,22565422878,0,22565422878,0,0,,22565426408,Franck Halmaert,22565422938,22565426408,0,22565422938,22565422937,0,0,22565422937,0,13271,0,000000137
121,,13271,,0,en-us,Antoine Faisandier,0,Houston,0,00006cdf-0000-0000-1f07-014105000000,0,22565422879,0,22565422879,0,0,,22565426307,Antoine Faisandier,22565422940,22565426307,0,22565422940,22565422939,0,0,22565422939,0,13271,0,000000138
122,,13271,,0,en-us,Ian Palangio,0,Boston,0,00006cdf-0000-0000-2007-014105000000,0,22565422880,0,22565422880,0,0,,22565426437,Ian Palangio,22565422943,22565426437,0,22565422943,22565422941,0,0,22565422941,0,13271,0,000000139
123,,13271,,0,en-us,Dean Halstead,0,Houston,0,00006cdf-0000-0000-2107-014105000000,0,22565422881,0,22565422881,0,0,,22565426384,Dean Halstead,22565422945,22565426384,0,22565422945,22565422942,0,0,22565422942,0,13271,0,000000140
124,,13271,,0,en-us,Dan Park,0,Boston,0,00006cdf-0000-0000-2207-014105000000,0,22565422882,0,22565422882,0,0,,22565426333,Dan Park,22565422946,22565426333,0,22565422946,22565422944,0,0,22565422944,0,13271,0,000000141
125,,13271,,0,en-us,Patrick Elliot,0,Boston,0,00006cdf-0000-0000-2307-014105000000,0,22565422883,0,22565422883,0,0,,22565426500,Patrick Elliot,22565422948,22565426500,0,22565422948,22565422947,0,0,22565422947,0,13271,0,000000142
126,,13271,,0,en-us,Janet Galore,0,Houston,0,00006cdf-0000-0000-2407-014105000000,0,22565422884,0,22565422884,0,0,,22565426444,Janet Galore,22565422951,22565426444,0,22565422951,22565422949,0,0,22565422949,0,13271,0,000000143
127,,13271,,0,en-us,Lukas Kollar,0,Houston,0,00006cdf-0000-0000-2507-014105000000,0,22565422885,0,22565422885,0,0,,22565426472,Lukas Kollar,22565422953,22565426472,0,22565422953,22565422952,0,0,22565422952,0,13271,0,000000144
128,,13271,,0,en-us,Reuben D'sa,0,Houston,0,00006cdf-0000-0000-2607-014105000000,0,22565422886,0,22565422886,0,0,,22565426514,Reuben D'sa,22565422955,22565426514,0,22565422955,22565422954,0,0,22565422954,0,13271,0,000000145
129,,13271,,0,en-us,Michael Lange,0,,0,00006cdf-0000-0000-2707-014105000000,0,22565422887,0,22565422887,0,0,,22565426487,Michael Lange,22565422961,22565426487,0,22565422961,22565422960,0,0,22565422960,0,13271,0,000000146
130,,13271,,0,en-us,Apurva Dalia,0,,0,00006cdf-0000-0000-2807-014105000000,0,22565422888,0,22565422888,0,0,,22565426309,Apurva Dalia,22565422957,22565426309,0,22565422957,22565422956,0,0,22565422956,0,13271,0,000000148
131,,13271,,0,en-us,Viktor Volodin,0,,0,00006cdf-0000-0000-2907-014105000000,0,22565422889,0,22565422889,0,0,,22565426551,Viktor Volodin,22565422959,22565426551,0,22565422959,22565422958,0,0,22565422958,0,13271,0,000000149
132,,13271,,0,en-us,Bruno Denuit,0,,0,00006cdf-0000-0000-2a07-014105000000,0,22565422890,0,22565422890,0,0,,22565426317,Bruno Denuit,22565422963,22565426317,0,22565422963,22565422962,0,0,22565422962,0,13271,0,000000151
133,,13271,,0,en-us,Lola Jacobsen,0,,0,00006cdf-0000-0000-2b07-014105000000,0,22565422891,0,22565422891,0,0,,22565426470,Lola Jacobsen,22565422965,22565426470,0,22565422965,22565422964,0,0,22565422964,0,13271,0,000000152
134,,13271,,0,en-us,Shu Ito,0,RetailCust,0,00006cdf-0000-0000-2c07-014105000000,0,22565422892,0,22565422892,0,0,,22565426527,Shu Ito,22565422968,22565426527,0,22565422968,22565422966,0,0,22565422966,0,13271,0,000000153
135,,13271,,0,en-us,Andrew Lan,0,Boston,0,00006cdf-0000-0000-2d07-014105000000,0,22565422893,0,22565422893,0,0,,22565426303,Andrew Lan,22565422969,22565426303,0,22565422969,22565422967,0,0,22565422967,0,13271,0,000000154
136,,13271,,0,en-us,David Galvin,0,,0,00006cdf-0000-0000-2e07-014105000000,0,22565422894,0,22565422894,0,0,,22565426381,David Galvin,22565422971,22565426381,0,22565422971,22565422970,0,0,22565422970,0,13271,0,000000155
137,,13271,,0,en-us,Anders Langvad-Nielsen,0,Bangalore;Delhi;Houston,0,00006cdf-0000-0000-2f07-014105000000,0,22565422895,0,22565422895,0,0,,22565426299,Anders Langvad-Niels,22565422973,22565426299,0,22565422973,22565422972,0,0,22565422972,0,13271,0,000000156
138,,13271,,0,en-us,Tony Madigan,0,,0,00006cdf-0000-0000-3007-014105000000,0,22565422896,0,22565422896,0,0,,22565426542,Tony Madigan,22565422975,22565426542,0,22565422975,22565422974,0,0,22565422974,0,13271,0,000000158
139,,13271,,0,en-us,David Hamilton,0,,0,00006cdf-0000-0000-3107-014105000000,0,22565422897,0,22565422897,0,0,,22565426383,David Hamilton,22565422977,22565426383,0,22565422977,22565422976,0,0,22565422976,0,13271,0,000000159
140,,13271,,0,en-us,Ryan Danner,0,Houston,0,00006cdf-0000-0000-3207-014105000000,0,22565422898,0,22565422898,0,0,,22565426518,Ryan Danner,22565422979,22565426518,0,22565422979,22565422978,0,0,22565422978,0,13271,0,000000160
141,,13271,,0,en-us,Lawrence Lam,0,,0,00006cdf-0000-0000-3307-014105000000,0,22565422899,0,22565422899,0,0,,22565426467,Lawrence Lam,22565422981,22565426467,0,22565422981,22565422980,0,0,22565422980,0,13271,0,000000161
142,,13271,,0,en-us,Nandita Adams,0,,0,00006cdf-0000-0000-3407-014105000000,0,22565422900,0,22565422900,0,0,,22565426496,Nandita Adams,22565422983,22565426496,0,22565422983,22565422982,0,0,22565422982,0,13271,0,000000162
143,,13271,,0,en-us,Lawrie Gaffney,0,,0,00006cdf-0000-0000-3507-014105000000,0,22565422901,0,22565422901,0,0,,22565426468,Lawrie Gaffney,22565422985,22565426468,0,22565422985,22565422984,0,0,22565422984,0,13271,0,000000163
144,,13271,,0,en-us,Kendall Keil,0,,0,00006cdf-0000-0000-3607-014105000000,0,22565422902,0,22565422902,0,0,,22565426461,Kendall Keil,22565422988,22565426461,0,22565422988,22565422986,0,0,22565422986,0,13271,0,000000164
145,,13271,,0,en-us,Isaac Hay,0,,0,00006cdf-0000-0000-3707-014105000000,0,22565422903,0,22565422903,0,0,,22565426439,Isaac Hay,22565422990,22565426439,0,22565422990,22565422989,0,0,22565422989,0,13271,0,000000165
146,,13271,,0,en-us,Maxim Goldin,0,,0,00006cdf-0000-0000-3807-014105000000,0,22565422904,0,22565422904,0,0,,22565426483,Maxim Goldin,22565422992,22565426483,0,22565422992,22565422991,0,0,22565422991,0,13271,0,000000166
147,,13271,,0,en-us,Julia Ilyina,0,,0,00006cdf-0000-0000-3907-014105000000,0,22565422905,0,22565422905,0,0,,22565426456,Julia Ilyina,22565422996,22565426456,0,22565422996,22565422995,0,0,22565422995,0,13271,0,000000167
148,,13271,,0,en-us,Phyllis Ran,0,,0,00006cdf-0000-0000-3a07-014105000000,0,22565422906,0,22565422906,0,0,,22565426504,Phyllis Ran,22565422994,22565426504,0,22565422994,22565422993,0,0,22565422993,0,13271,0,000000168
149,,13271,,0,en-us,Yaniv Feinberg,0,,0,00006cdf-0000-0000-3b07-014105000000,0,22565422907,0,22565422907,0,0,,22565426559,Yaniv Feinberg,22565422998,22565426559,0,22565422998,22565422997,0,0,22565422997,0,13271,0,000000169
150,,13271,,0,en-us,Hanying Feng,0,,0,00006cdf-0000-0000-3c07-014105000000,0,22565422908,0,22565422908,0,0,,22565426424,Hanying Feng,22565423000,22565426424,0,22565423000,22565422999,0,0,22565422999,0,13271,0,000000170
151,,13271,,0,en-us,Emma Harris,0,NewYork;SanAntonio;Seattle;USRTCentrl;USRTEast;USRTMall;USRTOutlet;USRTSuper;USRTWest,0,00006cdf-0000-0000-3d07-014105000000,0,22565422909,0,22565422909,0,0,,22565426394,Emma Harris,22565423004,22565426394,0,22565423004,22565423003,0,0,22565423003,0,13271,0,000000171
152,,13271,,0,en-us,Andrew Davis,0,Houston,0,00006cdf-0000-0000-3e07-014105000000,0,22565422910,0,22565422910,0,0,,22565426302,Andrew Davis,22565423002,22565426302,0,22565423002,22565423001,0,0,22565423001,0,13271,0,000000172
153,,13271,,0,en-us,Dan Fennel,0,,0,00006cdf-0000-0000-3f07-014105000000,0,22565422911,0,22565422911,0,0,,22565426330,Dan Fennel,22565423006,22565426330,0,22565423006,22565423005,0,0,22565423005,0,13271,0,000000173
154,,13271,,0,en-us,Mads Ebdrup,0,,0,00006cdf-0000-0000-4007-014105000000,0,22565422912,0,22565422912,0,0,,22565426475,Mads Ebdrup,22565423008,22565426475,0,22565423008,22565423007,0,0,22565423007,0,13271,0,000000174
155,,13271,,0,en-us,Tom O'Neill,0,,0,00006cdf-0000-0000-4107-014105000000,0,22565422913,0,22565422913,0,0,,22565426541,Tom O'Neill,22565423010,22565426541,0,22565423010,22565423009,0,0,22565423009,0,13271,0,000000175
156,,13271,,0,en-us,Luke Alberts,0,,0,00006cdf-0000-0000-4207-014105000000,0,22565422914,0,22565422914,0,0,,22565426473,Luke Alberts,22565423041,22565426473,0,22565423041,22565423011,0,0,22565423011,0,13271,0,000000176
157,,13271,,0,en-us,Pedro Ferreira,0,,0,00006cdf-0000-0000-4307-014105000000,0,22565422915,0,22565422915,0,0,,22565426501,Pedro Ferreira,22565423014,22565426501,0,22565423014,22565423013,0,0,22565423013,0,13271,0,000000177
158,,13271,,0,en-us,Tim Ball,0,,0,00006cdf-0000-0000-4407-014105000000,0,22565422916,0,22565422916,0,0,,22565426537,Tim Ball,22565423016,22565426537,0,22565423016,22565423015,0,0,22565423015,0,13271,0,000000178
159,,13271,,0,en-us,Wendy Charles,0,,0,00006cdf-0000-0000-4507-014105000000,0,22565422917,0,22565422917,0,0,,22565426554,Wendy Charles,22565423018,22565426554,0,22565423018,22565423017,0,0,22565423017,0,13271,0,000000179
160,,13271,,0,en-us,Jodi Philip,0,,0,00006cdf-0000-0000-4607-014105000000,0,22565422918,0,22565422918,0,0,,22565426448,Jodi Philip,22565423020,22565426448,0,22565423020,22565423019,0,0,22565423019,0,13271,0,000000180
161,,13271,,0,en-us,Manish Chopra,0,,0,00006cdf-0000-0000-4707-014105000000,0,22565422919,0,22565422919,0,0,,22565426476,Manish Chopra,22565423022,22565426476,0,22565423022,22565423021,0,0,22565423021,0,13271,0,000000181
162,,13271,,0,en-us,Andrea Dunker,0,,0,00006cdf-0000-0000-4807-014105000000,0,22565422920,0,22565422920,0,0,,22565426301,Andrea Dunker,22565423024,22565426301,0,22565423024,22565423023,0,0,22565423023,0,13271,0,000000182
163,,13271,,0,en-us,Prakash Paramasivam,0,,0,00006cdf-0000-0000-4907-014105000000,0,22565422921,0,22565422921,0,0,,22565426505,Prakash Paramasivam,22565423027,22565426505,0,22565423027,22565423025,0,0,22565423025,0,13271,0,000000183
164,,13271,,0,en-us,Manuel Oliveira,0,Seattle,0,00006cdf-0000-0000-4a07-014105000000,0,22565422922,0,22565422922,0,0,,22565426478,Manuel Oliveira,22565423028,22565426478,0,22565423028,22565423026,0,0,22565423026,0,13271,0,000000184
165,,13271,,0,en-us,Ofer Daliot,0,Houston,0,00006cdf-0000-0000-4b07-014105000000,0,22565422923,0,22565422923,0,0,,22565426499,Ofer Daliot,22565423030,22565426499,0,22565423030,22565423029,0,0,22565423029,0,13271,0,000000185
166,,13271,,0,en-us,Venky Krishnan,0,Seattle,0,00006cdf-0000-0000-4c07-014105000000,0,22565422924,0,22565422924,0,0,,22565426547,Venky Krishnan,22565423034,22565426547,0,22565423034,22565423032,0,0,22565423032,0,13271,0,000000186
167,,13271,,0,en-us,Alex Darrow,0,Seattle,0,00006cdf-0000-0000-4d07-014105000000,0,22565422925,0,22565422925,0,0,,22565426079,Alex Darrow,22565423033,22565426079,0,22565423033,22565423031,0,0,22565423031,0,13271,0,000000187
168,,13271,,0,en-us,Claire Penisson,0,,0,00006cdf-0000-0000-4e07-014105000000,0,22565422926,0,22565422926,0,0,,22565426326,Claire Penisson,22565423036,22565426326,0,22565423036,22565423035,0,0,22565423035,0,13271,0,000000188
169,,13271,,0,en-us,Sten Faerch,0,NewYork,0,00006cdf-0000-0000-4f07-014105000000,0,22565422927,0,22565422927,0,0,,22565426531,Sten Faerch,22565423038,22565426531,0,22565423038,22565423037,0,0,22565423037,0,13271,0,000000189
170,,13271,,0,en-us,Renata Krausova,0,Bangalore;Delhi;USRTCentrl;USRTEast;USRTWest,0,00006cdf-0000-0000-5007-014105000000,0,22565422928,0,22565422928,0,0,,22565426510,Renata Krausova,22565423040,22565426510,0,22565423040,22565423039,0,0,22565423039,0,13271,0,000000190
171,,13271,,0,en-us,Grace Nelson,0,,0,00006cdf-0000-0000-5107-014105000000,0,22565422929,0,22565422929,0,0,,22565426418,Grace Nelson,22565423045,22565426418,0,22565423045,22565423044,0,0,22565423044,0,13271,0,000000191
172,,13271,,0,en-us,Daniel Durrer,0,,0,00006cdf-0000-0000-5207-014105000000,0,22565422930,0,22565422930,0,0,,22565426334,Daniel Durrer,22565423043,22565426334,0,22565423043,22565423042,0,0,22565423042,0,13271,0,000000192
173,,13271,,0,en-us,Scott MacDonald,0,NewYork,0,00006cdf-0000-0000-5307-014105000000,0,22565422931,0,22565422931,0,0,,22565426525,Scott MacDonald,22565423047,22565426525,0,22565423047,22565423046,0,0,22565423046,0,13271,0,000000193
174,,13271,,0,en-us,Alexander Eggerer,0,Bangalore;Boston;Delhi;Houston;Nice;Paris;RioDeJan;SanFrancis;SãoPaulo;Seattle,0,00006cdf-0000-0000-5407-014105000000,0,22565422932,0,22565422932,0,0,,22565426296,Alexander Eggerer,22565423048,22565426296,0,22565423048,22565423049,0,0,22565423049,0,13271,0,000000194
175,,13271,,0,en-us,Ivo Haemels,0,Houston,0,00006cdf-0000-0000-5507-014105000000,0,22565422933,0,22565422933,0,0,,22565426440,Ivo Haemels,22565423051,22565426440,0,22565423051,22565423050,0,0,22565423050,0,13271,0,000000195
176,,13271,,0,en-us,Hugo Garcia,0,Houston,0,00006cdf-0000-0000-5607-014105000000,0,22565422934,0,22565422934,0,0,,22565426433,Hugo Garcia,22565423053,22565426433,0,22565423053,22565423052,0,0,22565423052,0,13271,0,000000196
177,,13271,,0,en-us,Thomas Hamborg,0,Houston,0,00006cdf-0000-0000-5707-014105000000,0,22565422935,0,22565422935,0,0,,22565426536,Thomas Hamborg,22565423055,22565426536,0,22565423055,22565423054,0,0,22565423054,0,13271,0,000000197
178,,13271,,0,en-us,Miguel Garcia,0,Seattle,0,00006cdf-0000-0000-5807-014105000000,0,22565422936,0,22565422936,0,0,,22565426491,Miguel Garcia,22565423057,22565426491,0,22565423057,22565423056,0,0,22565423056,0,13271,0,000000198
179,,13271,,0,en-us,Inga Morris,0,,0,00006cdf-0000-0000-5907-014105000000,0,22565422937,0,22565422937,0,0,,22565426438,Inga Morris,22565423059,22565426438,0,22565423059,22565423058,0,0,22565423058,0,13271,0,000000199
180,,13271,,0,en-us,Mohamed Elkugia,0,,0,00006cdf-0000-0000-5a07-014105000000,0,22565422938,0,22565422938,0,0,,22565426495,Mohamed Elkugia,22565423061,22565426495,0,22565423061,22565423060,0,0,22565423060,0,13271,0,000000200
181,,13271,,0,en-us,Eric Lang,0,Houston,0,00006cdf-0000-0000-5b07-014105000000,0,22565422939,0,22565422939,0,0,,22565426399,Eric Lang,22565423063,22565426399,0,22565423063,22565423062,0,0,22565423062,0,13271,0,000000201
182,,13271,,0,en-us,Kris Langohr,0,,0,00006cdf-0000-0000-5c07-014105000000,0,22565422940,0,22565422940,0,0,,22565426464,Kris Langohr,22565423065,22565426464,0,22565423065,22565423064,0,0,22565423064,0,13271,0,000000202
183,,13271,,0,en-us,Eric Davison,0,,0,00006cdf-0000-0000-5d07-014105000000,0,22565422941,0,22565422941,0,0,,22565426396,Eric Davison,22565423067,22565426396,0,22565423067,22565423066,0,0,22565423066,0,13271,0,000000203
184,,13271,,0,en-us,Brooke Miller,0,,0,00006cdf-0000-0000-5e07-014105000000,0,22565422942,0,22565422942,0,0,,22565426316,Brooke Miller,22565423069,22565426316,0,22565423069,22565423068,0,0,22565423068,0,13271,0,000000204
185,,13271,,0,en-us,Krittiya Eamsiri,0,,0,00006cdf-0000-0000-5f07-014105000000,0,22565422943,0,22565422943,0,0,,22565426465,Krittiya Eamsiri,22565423071,22565426465,0,22565423071,22565423070,0,0,22565423070,0,13271,0,000000205
186,,13271,,0,en-us,Karthik Kalyanaraman,0,,0,00006cdf-0000-0000-6007-014105000000,0,22565422944,0,22565422944,0,0,,22565426459,Karthik Kalyanaraman,22565423075,22565426459,0,22565423075,22565423073,0,0,22565423073,0,13271,0,000000206
187,,13271,,0,en-us,Stig Panduro,0,,0,00006cdf-0000-0000-6107-014105000000,0,22565422945,0,22565422945,0,0,,22565426532,Stig Panduro,22565423074,22565426532,0,22565423074,22565423072,0,0,22565423072,0,13271,0,000000207
188,,13271,,0,en-us,Joris Kalz,0,Seattle,0,00006cdf-0000-0000-6207-014105000000,0,22565422946,0,22565422946,0,0,,22565426454,Joris Kalz,22565423077,22565426454,0,22565423077,22565423076,0,0,22565423076,0,13271,0,000000208
189,,13271,,0,en-us,Prithvi Raj,0,,0,00006cdf-0000-0000-6307-014105000000,0,22565422947,0,22565422947,0,0,,22565426507,Prithvi Raj,22565423079,22565426507,0,22565423079,22565423078,0,0,22565423078,0,13271,0,000000209
190,,13271,,0,en-us,Karin Lamb,0,,0,00006cdf-0000-0000-6407-014105000000,0,22565422948,0,22565422948,0,0,,22565426458,Karin Lamb,22565423082,22565426458,0,22565423082,22565423080,0,0,22565423080,0,13271,0,000000210
191,,13271,,0,en-us,Adina Hagege,0,,0,00006cdf-0000-0000-6507-014105000000,0,22565422949,0,22565422949,0,0,,22565426070,Adina Hagege,22565423083,22565426070,0,22565423083,22565423081,0,0,22565423081,0,13271,0,000000211
192,,13271,,0,en-us,Adrian Lannin,0,Houston;NewYork,0,00006cdf-0000-0000-6607-014105000000,0,22565422950,0,22565422950,0,0,,22565426076,Adrian Lannin,22565423087,22565426076,0,22565423087,22565423085,0,0,22565423085,0,13271,0,000000212
193,,13271,,0,en-us,Erin Hagens,0,,0,00006cdf-0000-0000-6707-014105000000,0,22565422951,0,22565422951,0,0,,22565426404,Erin Hagens,22565423086,22565426404,0,22565423086,22565423084,0,0,22565423084,0,13271,0,000000213
194,,13271,,0,pt-br,Terry Earls,0,Boston;Houston;Seattle,0,00006cdf-0000-0000-6807-014105000000,0,22565422952,0,22565422952,0,0,,22565426535,Terry Earls,22565423091,22565426535,0,22565423091,22565423090,0,0,22565423090,0,13271,0,000000214
195,,13271,,0,en-us,Uzi Hefetz,0,,0,00006cdf-0000-0000-6907-014105000000,0,22565422953,0,22565422953,0,0,,22565426545,Uzi Hefetz,22565423089,22565426545,0,22565423089,22565423088,0,0,22565423088,0,13271,0,000000215
196,,13271,,0,en-us,Aaron Painter,0,,0,00006cdf-0000-0000-6a07-014105000000,0,22565422954,0,22565422954,0,0,,22565426067,Aaron Painter,22565423094,22565426067,0,22565423094,22565423092,0,0,22565423092,0,13271,0,000000216
197,,13271,,0,en-us,Heiko Elmsheuser,0,,0,00006cdf-0000-0000-6b07-014105000000,0,22565422955,0,22565422955,0,0,,22565426430,Heiko Elmsheuser,22565423095,22565426430,0,22565423095,22565423093,0,0,22565423093,0,13271,0,000000217
198,,13271,,0,en-us,Anil Elson,0,,0,00006cdf-0000-0000-6c07-014105000000,0,22565422956,0,22565422956,0,0,,22565426306,Anil Elson,22565423097,22565426306,0,22565423097,22565423096,0,0,22565423096,0,13271,0,000000218
199,,13271,,0,en-us,Alicia Anderson,0,,0,00006cdf-0000-0000-6d07-014105000000,0,22565422957,0,22565422957,0,0,,22565426297,Alicia Anderson,22565423099,22565426297,0,22565423099,22565423098,0,0,22565423098,0,13271,0,000000219
200,,13271,,0,en-us,Suriya Sajjateerakool,0,,0,00006cdf-0000-0000-6e07-014105000000,0,22565422958,0,22565422958,0,0,,0,Suriya Sajjateerakoo,22565423101,0,0,22565423101,22565423100,0,0,22565423100,0,13271,0,000000220
201,,13271,,0,en-us,Karolina Sałas-Szlejter,0,,0,00006cdf-0000-0000-6f07-014105000000,0,22565422959,0,22565422959,0,0,,0,Karolina Sałas-Szlej,22565423103,0,0,22565423103,22565423102,0,0,22565423102,0,13271,0,000000221
